id,black,imigrnt,hhead,mag_14,news_14,lib_14,num_sib,fgrade,mgrade,iq,bdate,gfill76,wt76,grade76,grade66,age66,smsa66,region,smsa76,col4,mcol4,col4pub,south76,wage76,exp76,expsq76,age76,agesq76,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9,momdad14,sinmom14,nodaded,nomomed,daded,momed,famed,famed1,famed2,famed3,famed4,famed5,famed6,famed7,famed8,famed9,int76,age1415,age1617,age1819,age2021,age2224,cage1415,cage1617,cage1819,cage2021,cage2224,cage66,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,ca1,ca2,ca3,ca4,ca5,ca6,ca7,ca8,ca9,ca10,ca11,ca12,g25,g25i,intmo66,nlsflt,nsib,ns1,ns2,ns3,ns4,ns5,ns6,ns7
1202.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,7.0,,500921.0,13.0,155975.0,13.0,9.0,15.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.8245,6.0,0.36,25.0,625.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1203.0,1.0,0.0,5.0,0.7098,0.846,0.6905,4.0,,10.0,,501106.0,12.0,155975.0,12.0,8.0,15.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0188,7.0,0.49,25.0,625.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1205.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,8.0,99.0,490927.0,10.0,496334.0,10.0,9.0,16.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.8755,10.0,1.0,26.0,676.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1206.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,8.0,,510224.0,10.0,456262.0,10.0,8.0,15.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.8755,9.0,0.81,25.0,625.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1207.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,85.0,420527.0,12.0,617532.0,12.0,12.0,23.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.5304,15.0,2.25,33.0,1089.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.9372,10.251,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1209.0,1.0,0.0,5.0,1.0,0.0,1.0,2.0,,11.0,97.0,480903.0,12.0,165268.0,12.0,11.0,17.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.3962,9.0,0.81,27.0,729.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1210.0,1.0,0.0,5.0,1.0,0.0,1.0,2.0,,11.0,95.0,500706.0,12.0,155975.0,12.0,10.0,15.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.5041,7.0,0.49,25.0,625.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1213.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,,511129.0,12.0,638081.0,12.0,8.0,14.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.9163,6.0,0.36,24.0,576.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1215.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,,9.0,,500618.0,11.0,751224.0,11.0,8.0,16.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.9838,9.0,0.81,26.0,676.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.9372,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1216.0,1.0,0.0,5.0,1.0,1.0,1.0,6.0,,9.0,,511110.0,12.0,708979.0,12.0,8.0,14.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.8976,6.0,0.36,24.0,576.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1224.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,,6.0,80.0,470916.0,12.0,195319.0,12.0,11.0,18.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.2638,10.0,1.0,28.0,784.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.9372,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1228.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,,8.0,126.0,480809.0,14.0,110910.0,14.0,11.0,17.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0149,7.0,0.49,27.0,729.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1230.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,,491210.0,14.0,448463.0,14.0,10.0,15.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.8976,5.0,0.25,25.0,625.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,11.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1231.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,8.0,12.0,109.0,410725.0,17.0,549148.0,17.0,16.0,24.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.9344,11.0,1.21,34.0,1156.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1233.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,12.0,,501020.0,12.0,155975.0,12.0,8.0,15.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.5369,7.0,0.49,25.0,625.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1235.0,1.0,0.0,5.0,1.0,1.0,1.0,5.0,,,,450905.0,12.0,258158.0,12.0,12.0,20.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.8579,12.0,1.44,30.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.9372,10.251,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1236.0,1.0,0.0,5.0,1.0,1.0,1.0,5.0,,11.0,86.0,461227.0,11.0,258158.0,11.0,10.0,19.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.9601,12.0,1.44,29.0,841.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1238.0,1.0,0.0,5.0,1.0,1.0,1.0,6.0,,10.0,,510201.0,13.0,155975.0,13.0,8.0,15.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.4469,6.0,0.36,25.0,625.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9372,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,11.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1243.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,12.0,12.0,112.0,480806.0,12.0,502327.0,12.0,11.0,17.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.1199,9.0,0.81,27.0,729.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1244.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,12.0,12.0,98.0,491019.0,12.0,502327.0,12.0,10.0,16.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.1249,8.0,0.64,26.0,676.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,10.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1245.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,12.0,119.0,460817.0,16.0,747199.0,16.0,14.0,19.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.8326,7.0,0.49,29.0,841.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1246.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,16.0,,431207.0,16.0,604613.0,16.0,13.0,22.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.6686,10.0,1.0,32.0,1024.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,13.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1248.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,12.0,12.0,102.0,500806.0,16.0,513079.0,16.0,10.0,15.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.9066,3.0,0.09,25.0,625.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1250.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,14.0,14.0,,470519.0,17.0,486733.0,17.0,13.0,18.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.5997,5.0,0.25,28.0,784.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1251.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,10.0,128.0,420926.0,17.0,598362.0,17.0,12.0,23.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.3863,10.0,1.0,33.0,1089.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1252.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,,82.0,411124.0,9.0,555779.0,9.0,9.0,24.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.6448,19.0,3.61,34.0,1156.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,10.251,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1253.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,16.0,16.0,,500401.0,14.0,486733.0,14.0,10.0,16.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.5173,6.0,0.36,26.0,676.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1255.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,113.0,420916.0,17.0,628472.0,17.0,16.0,23.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.4085,10.0,1.0,33.0,1089.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1256.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,105.0,410604.0,18.0,604613.0,18.0,17.0,24.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.721,10.0,1.0,34.0,1156.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1258.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,10.0,9.0,,510714.0,12.0,155975.0,12.0,7.0,14.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.8329,6.0,0.36,24.0,576.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1260.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,18.0,18.0,124.0,490301.0,17.0,486733.0,17.0,11.0,17.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.3283,4.0,0.16,27.0,729.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1262.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,13.0,13.0,,480622.0,12.0,502327.0,12.0,11.0,17.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.3814,9.0,0.81,27.0,729.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1263.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,13.0,13.0,94.0,510803.0,14.0,461771.0,14.0,8.0,14.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.4866,4.0,0.16,24.0,576.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
